mfc,I_coil,n_e,n_g,n_i,Te,Tg,total_pressure,neutral_pressure,R_ind,Pd,P_RF,J_i,Thrust_i,Thrust_g,Total_Thrust,Ions_Power,Neutrals_Power,Total_Power,gamma,zeta,eta_mass,eta_thruster,IONIZATION,E_IONIZATION,ELASTIC,E_ELASTIC,EXCITATION1,E_EXCITATION1,EXCITATION2,E_EXCITATION2,EXCITATION3,E_EXCITATION3,EXCITATION4,E_EXCITATION4,hL,hR,A_eff_loss,A_eff_wall,A_eff_open,A_n,E_cost
29,6.5,2.820676781759753e+17,4.516361732007135e+19,2.8206767817597523e+17,3.376769565241897,0.02995626331576838,0.3696014482693122,0.21676379808028107,4.922484848004157,103.98749241408782,188.48749241408782,33.04236173862646,0.010902544147087663,0.00046820980385340705,0.01137075395094107,261.5902150562199,0.06937979673747058,450.1470872670452,0.5812757701967101,0.7110864026554531,0.12572825657554185,0.07308278917643767,7.702750328546947e-16,13.996,1.4144258590678926e-13,6.580990190696107e-05,5.644171382366991e-16,9.915,2.28674505201389e-16,11.3,4.0711678220647584e-16,11.998,2.341889205514771e-16,12.75,0.3708070757353511,0.3068091094995866,0.01995388938571084,0.017018278927437024,0.002935610458273818,0.05692565888304705,34.83363985553588
29,7.0,3.084562548803267e+17,4.42243405048822e+19,3.084562548803267e+17,3.3966252935979715,0.030330932162380777,0.3830279475396581,0.2149104416539678,4.676073787242212,114.56380778743419,212.5638077874342,36.41823511813464,0.01201643572802875,0.00046420655397257045,0.012480642282001322,288.3163749576707,0.06921541815681695,500.9493981632617,0.5756780853179931,0.7004227239336475,0.13857366628876985,0.07977382288461356,7.926273219611844e-16,13.996,1.421372399591496e-13,6.619985585535876e-05,5.750079635127179e-16,9.915,2.332908546193534e-16,11.3,4.1611276314207373e-16,11.998,2.407156612409449e-16,12.75,0.3726339858218995,0.3081839436391671,0.02004704314431259,0.017096969379625966,0.0029500737646866258,0.05692565888304705,34.68546625237707
29,7.5,3.346494930002419e+17,4.329376860908723e+19,3.3464949300024186e+17,3.4173067155821335,0.030703282405302255,0.3964735028219882,0.21297106006522262,4.453278059618207,125.24844542676207,237.7484454267621,39.82572422702307,0.013140759126405811,0.0004600174897408807,0.013600776616146691,315.292830691882,0.06901054348626544,553.1102866621303,0.5701608681669815,0.6900799901192658,0.15153937583306887,0.08640182208646505,8.159091233150934e-16,13.996,1.4286078096113346e-13,6.66060259044537e-05,5.860392046118068e-16,9.915,2.3809917333862384e-16,11.3,4.2548283884789186e-16,11.998,2.475138141950666e-16,12.75,0.37446609187667107,0.3095621303974919,0.020140440823695656,0.01717586261708491,0.0029645782066107405,0.05692565888304705,34.53976293260716
29,8.0,3.605877756366703e+17,4.237290408351485e+19,3.605877756366701e+17,3.4388368523635853,0.0310730118393938,0.40992053586057337,0.21095118737295235,4.250833995383838,136.0266878522828,264.0266878522828,43.258497775291,0.014273425291524235,0.0004556545647255771,0.014729079856249811,342.4694586167852,0.06876637020224342,606.5649128392702,0.564718165750142,0.6800426948664811,0.16460129425331987,0.09295334097083419,8.401463526531979e-16,13.996,1.4361401430996365e-13,6.702886417545074e-05,5.975231407702798e-16,9.915,2.4310481365648923e-16,11.3,4.352374394625554e-16,11.998,2.545909466608883e-16,12.75,0.3763012106614265,0.3109420241157252,0.020233971000297987,0.017254864500541763,0.0029791064997562243,0.05692565888304705,34.39665953928947
29,8.5,3.86217930413451e+17,4.146254346005103e+19,3.86217930413451e+17,3.461242474638726,0.03143991676901619,0.4233546595601422,0.208856367885413,4.06604547274883,146.8858927030515,291.38589270305147,46.71078804168056,0.01541253112589544,0.00045112975463249206,0.015863660880527933,369.80059675893665,0.06848427561610611,661.2549737376042,0.5593441194762526,0.6702959104106915,0.1777374750087793,0.0994164114567181,8.653691466864141e-16,13.996,1.4439787658033563e-13,6.74688964278977e-05,6.0947405118067e-16,9.915,2.4831399961502563e-16,11.3,4.453886939127963e-16,11.998,2.619558583857846e-16,12.75,0.378137472535292,0.31232221735170074,0.02032753832451971,0.017333894481994714,0.0029936438425249914,0.05692565888304705,34.256248732260325
29,9.0,4.114926984841175e+17,4.056330220660911e+19,4.114926984841176e+17,3.4845523313308924,0.03180387864390365,0.436764267302471,0.2066920556206099,3.8966699559706814,157.8151332168126,319.81513321681257,50.17735127674722,0.01655634641997001,0.0004464548401405175,0.01700280126011053,397.24473133201116,0.06816575978017528,717.1280303086039,0.5540334226244293,0.6608255142421703,0.19092796530428074,0.10578047409224896,8.916098690850337e-16,13.996,1.452133735553534e-13,6.792668727246844e-05,6.219072701998175e-16,9.915,2.5373341518336945e-16,11.3,4.559496273952538e-16,11.998,2.6961799937654227e-16,12.75,0.37997329132756263,0.31370151832171345,0.020421061988837544,0.017412884311338132,0.0030081776774994124,0.05692565888304705,34.11860285493916
29,9.5,4.3636930877081594e+17,3.9675663430469345e+19,4.3636930877081594e+17,3.50880142144479,0.032164849162669665,0.4501401292076667,0.20446365044821307,3.7408386692328137,168.80534494913073,349.3053449491307,53.65334959565769,0.01770327488189112,0.00044164148496814024,0.018144916366859262,424.7635617041118,0.06781243220354992,774.136719085446,0.5487808079149185,0.6516188460897346,0.20415435668493198,0.11203599280090741,9.18907919454933e-16,13.996,1.4606172967765686e-13,6.840292406748246e-05,6.348414659086419e-16,9.915,2.593711974407607e-16,11.3,4.669360968139634e-16,11.998,2.7758887409293257e-16,12.75,0.381807288782159,0.31507889238575537,0.020514471812824064,0.017491774719540894,0.00302269709328317,0.05692565888304705,33.98375362684682
29,10.0,4.6097243809895226e+17,3.88095998100938e+19,4.6097243809895226e+17,3.529180871762449,0.03251392512679654,0.46320426189779873,0.20217104667677585,3.5916902011960397,179.58451005980197,379.58451005980197,57.11172035861081,0.0188443870160161,0.00043668946082183586,0.019281076476837935,452.14283800346556,0.06741493368168028,831.7947629969492,0.5436560472054881,0.6423263936238442,0.21731367411076913,0.11814389307076235,9.46364517109606e-16,13.996,1.4671356721700178e-13,6.880316358401042e-05,6.464692152021794e-16,9.915,2.64480155187245e-16,11.3,4.771188218490778e-16,11.998,2.8550895036591685e-16,12.75,0.3836138620750346,0.31643626811806647,0.020606507397542037,0.017569508000448493,0.003036999397093545,0.05692565888304705,33.82248168314943
29,10.5,4.851446378995146e+17,3.795789941524165e+19,4.8514463789951456e+17,3.549789185641839,0.03285788774660131,0.47614907575432297,0.1998260970549894,3.4529405380529328,190.34334716016792,410.8433471601679,60.564175391827135,0.019983547216283336,0.00043162436963877713,0.020415171585922112,479.47528057385335,0.06698452440487888,890.3856122584261,0.5385781828638484,0.6332254155270626,0.23045048181432726,0.12411560173565872,9.7473608954781e-16,13.996,1.473645098742455e-13,6.92078978361603e-05,6.583293391514397e-16,9.915,2.6969631675517735e-16,11.3,4.87543477040436e-16,11.998,2.9368205748340414e-16,12.75,0.3854111362953982,0.31778619682875875,0.020698051896094305,0.017646823814213067,0.0030512280818812396,0.05692565888304705,33.66172988628874
29,11.0,5.0885637052073517e+17,3.711968260624347e+19,5.0885637052073517e+17,3.571145743218034,0.033197562775239456,0.489003083140381,0.19743350186896833,3.3239357256808266,201.09811140369,443.09811140369004,64.010951398257,0.021120833584385004,0.0004264563640369716,0.021547289948421977,506.7627633483849,0.06652370063504565,949.92739845271,0.5335452876446866,0.6243380643472665,0.24356568046516228,0.12995332104415883,1.0041377729581962e-15,13.996,1.4803908686388122e-13,6.962732712133542e-05,6.706200787755339e-16,9.915,2.751018659672209e-16,11.3,4.983466291133901e-16,11.998,3.021519125987997e-16,12.75,0.38720080035791615,0.31912983138384354,0.020789186972855315,0.01772379045438665,0.003065396518468664,0.05692565888304705,33.50472622838948
