Te,rate,energy,Kdruyv
0.1,1.3641460162605986e-67,11.998,0.0
0.10722672220103231,4.7896282076470725e-64,11.998,0.0
0.11497569953977356,9.730799928991002e-61,11.998,0.0
0.12328467394420663,1.1867329066877419e-57,11.998,0.0
0.1321941148466029,8.990829017987338e-55,11.998,0.0
0.1417474162926805,4.368949527566198e-52,11.998,0.0
0.1519911082952934,1.4029522810054778e-49,11.998,0.0
0.16297508346206444,3.0611673034196964e-47,11.998,0.0
0.17475284000076838,4.657883944313367e-45,11.998,0.0
0.1873817422860384,5.06372610444991e-43,11.998,0.0
0.20092330025650468,4.0229810097670906e-41,11.998,0.0
0.2154434690031884,2.3854983236546637e-39,11.998,0.0
0.23101297000831597,1.0767268056198952e-37,11.998,3.910880073154829e-304
0.24770763559917108,3.7678618434664705e-36,11.998,7.422886795915672e-267
0.26560877829466867,1.0398707862174223e-34,11.998,1.9817945032582795e-234
0.2848035868435802,2.2998029510048168e-33,11.998,3.194224884825197e-206
0.30538555088334157,4.137080388875799e-32,11.998,1.1055412564829443e-181
0.32745491628777285,6.137890946599338e-31,11.998,2.4803881046922212e-160
0.3511191734215131,7.608336396674878e-30,11.998,9.438104812899871e-142
0.3764935806792468,7.97535217453204e-29,11.998,1.4063364794925814e-125
0.40370172585965547,7.149738503305609e-28,11.998,1.698394664627029e-111
0.43287612810830584,5.539504951195767e-27,11.998,3.1257068942535827e-99
0.464158883361278,3.745800376306753e-26,11.998,1.5152755566381837e-88
0.49770235643321115,2.2308797846730805e-25,11.998,3.108032725470037e-79
0.533669923120631,1.1802185678985668e-24,11.998,4.066218377709909e-71
0.5722367659350217,5.590494097560733e-24,11.998,4.843768982687698e-64
0.6135907273413173,2.3886516741737687e-23,11.998,7.156978040490861e-58
0.6579332246575681,9.269708638653247e-23,11.998,1.716493417327911e-52
0.7054802310718644,3.2883854367601133e-22,11.998,8.446344380258352e-48
0.7564633275546289,1.0727687735923973e-21,11.998,1.0459091869945437e-43
0.8111308307896873,3.2364070109901377e-21,11.998,3.894332090361117e-40
0.8697490026177834,9.076447704529846e-21,11.998,5.091959380658392e-37
0.9326033468832199,2.3777876639192643e-20,11.998,2.676647647491669e-34
1.0,5.845209142891337e-20,11.998,6.364030582775195e-32
1.072267222010323,1.3540316349565219e-19,11.998,7.583795569153886e-30
1.1497569953977356,2.9673366254141394e-19,11.998,4.953022029333562e-28
1.232846739442066,6.174552847537916e-19,11.998,1.916333977097873e-26
1.3219411484660293,1.2241317469374792e-18,11.998,4.699937167242771e-25
1.4174741629268055,2.3196218848647475e-18,11.998,7.750179781516957e-24
1.5199110829529339,4.213675415415682e-18,11.998,9.044332978656633e-23
1.6297508346206444,7.35801531917477e-18,11.998,7.809593964858591e-22
1.7475284000076838,1.2383269271922757e-17,11.998,5.186565864055763e-21
1.8738174228603839,2.013391584003724e-17,11.998,2.7399357332359255e-20
2.009233002565047,3.169654876331296e-17,11.998,1.1855010699051462e-19
2.1544346900318843,4.841646472709709e-17,11.998,4.309120198352558e-19
2.31012970008316,7.189798916273603e-17,11.998,1.345160758965788e-18
2.4770763559917115,1.0398508734949923e-16,11.998,3.6759765527825455e-18
2.656087782946687,1.4672054653389366e-16,11.998,8.941379945526971e-18
2.848035868435802,2.0228412943364387e-16,11.998,1.963997247218811e-17
3.0538555088334154,2.729122956327193e-16,11.998,3.944842361654441e-17
3.2745491628777286,3.6080406204801926e-16,11.998,7.324953099610309e-17
3.511191734215131,4.680190693308355e-16,11.998,1.269350151743545e-16
3.7649358067924674,5.963747649472112e-16,11.998,2.0698460396358197e-16
4.037017258596556,7.473497366939629e-16,11.998,3.1988126095076884e-16
4.328761281083059,9.219996655959243e-16,11.998,4.714611272433548e-16
4.641588833612779,1.1208912313593998e-15,11.998,6.663061603947252e-16
4.977023564332112,1.3440577690396384e-15,11.998,9.072699174006734e-16
5.3366992312063095,1.5909787381984011e-15,11.998,1.1951926348554857e-15
5.722367659350217,1.860583316145447e-15,11.998,1.5288229278711732e-15
6.1359072734131725,2.1512768277702313e-15,11.998,1.904929869846994e-15
6.5793322465756825,2.460987397262369e-15,11.998,2.3185663651446365e-15
7.054802310718645,2.7872292257570263e-15,11.998,2.7634337779740365e-15
7.56463327554629,3.1271782918537237e-15,11.998,3.2322969704510583e-15
