Te,rate,energy,Kdruyv
0.1,5.981876463076598e-65,11.3,0.0
0.10722672220103231,1.32748813903834e-61,11.3,0.0
0.11497569953977356,1.7605962498238158e-58,11.3,0.0
0.12328467394420663,1.444302500489397e-55,11.3,0.0
0.1321941148466029,7.567702887633982e-53,11.3,0.0
0.1417474162926805,2.609681802149718e-50,11.3,0.0
0.1519911082952934,6.090774132777342e-48,11.3,0.0
0.16297508346206444,9.875388595750119e-46,11.3,0.0
0.17475284000076838,1.1397588841663847e-43,11.3,0.0
0.1873817422860384,9.579087784647446e-42,11.3,0.0
0.20092330025650468,5.9883130910368205e-40,11.3,0.0
0.2154434690031884,2.84024509475507e-38,11.3,2.22429498608704e-310
0.23101297000831597,1.0411313081732464e-36,11.3,2.5460545540852362e-272
0.24770763559917108,3.000851479890659e-35,11.3,3.2357031174120837e-239
0.26560877829466867,6.9113479402177646e-34,11.3,2.0199233922072018e-210
0.2848035868435802,1.291166954671552e-32,11.3,2.2605796430639908e-185
0.30538555088334157,1.984215059579408e-31,11.3,1.3990741299972088e-163
0.32745491628777285,2.541319296879084e-30,11.3,1.275798515172835e-144
0.3511191734215131,2.745937071301913e-29,11.3,4.020695158075606e-128
0.3764935806792468,2.5317687055231447e-28,11.3,9.196082194733804e-114
0.40370172585965547,2.013116983700474e-27,11.3,2.911660856684262e-101
0.43287612810830584,1.3942005302770002e-26,11.3,2.238720398492917e-90
0.464158883361278,8.487959797273208e-26,11.3,6.814683965256027e-81
0.49770235643321115,4.581882572570538e-25,11.3,1.255405579468348e-72
0.533669923120631,2.2107315336909357e-24,11.3,2.0217281197910223e-65
0.5722367659350217,9.605792470226792e-24,11.3,3.9122102170143477e-59
0.6135907273413173,3.785034402751252e-23,11.3,1.197663609891317e-53
0.6579332246575681,1.361367573326373e-22,11.3,7.359147309792553e-49
0.7054802310718644,4.496641846815986e-22,11.3,1.1156298215525845e-44
0.7564633275546289,1.371729806319677e-21,11.3,4.992192122731517e-41
