Te,rate,energy,Kdruyv
0.1,4.928332999922221e-72,12.75,0.0
0.10722672220103231,2.9315415159950756e-68,12.75,0.0
0.11497569953977356,9.772955347751623e-65,12.75,0.0
0.12328467394420663,1.8985540502125973e-61,12.75,0.0
0.1321941148466029,2.228847475466312e-58,12.75,0.0
0.1417474162926805,1.6357914560079263e-55,12.75,0.0
0.1519911082952934,7.746470241030267e-53,12.75,0.0
0.16297508346206444,2.4379292697882156e-50,12.75,0.0
0.17475284000076838,5.24118523042941e-48,12.75,0.0
0.1873817422860384,7.897206988301686e-46,12.75,0.0
0.20092330025650468,8.54173353732654e-44,12.75,0.0
0.2154434690031884,6.78169935437078e-42,12.75,0.0
0.23101297000831597,4.035414186749235e-40,12.75,0.0
0.24770763559917108,1.8349369377243195e-38,12.75,2.347352043662213e-300
0.26560877829466867,6.492235168568212e-37,12.75,9.738521959182492e-264
0.2848035868435802,1.8177434547767896e-35,12.75,7.021149242527058e-232
0.30538555088334157,4.091341315333921e-34,12.75,3.676750507256555e-204
0.32745491628777285,7.512093373316088e-33,12.75,4.852032309177597e-180
0.3511191734215131,1.1406565291062985e-31,12.75,4.758377858771558e-159
0.3764935806792468,1.4507157050478334e-30,12.75,8.878329483941323e-141
0.40370172585965547,1.5638810797549713e-29,12.75,7.136353478993629e-125
0.43287612810830584,1.4448762156476297e-28,12.75,5.029776592539836e-111
0.464158883361278,1.1559771986712508e-27,12.75,5.7678035961495106e-99
0.49770235643321115,8.086163527077966e-27,12.75,1.8423516845176e-88
0.533669923120631,4.990114515763701e-26,12.75,2.6164157672270035e-79
0.5722367659350217,2.739615480440179e-25,12.75,2.480556342736469e-71
0.6135907273413173,1.3485596815475125e-24,12.75,2.235131425209238e-64
0.6579332246575681,5.9953293202220906e-24,12.75,2.6015436700028005e-58
0.7054802310718644,2.4236224681306038e-23,12.75,5.10614421011225e-53
0.7564633275546289,8.965467410121518e-23,12.75,2.130423084462294e-48
0.8111308307896873,3.052794550659535e-22,12.75,2.310825559839368e-44
0.8697490026177834,9.621121630926803e-22,12.75,7.762585812287333e-41
0.9326033468832199,2.8208631266760604e-21,12.75,9.403562331999653e-38
1.0,7.731077676092505e-21,12.75,4.689541426251585e-35
1.072267222010323,1.9894470389272984e-20,12.75,1.080288857840593e-32
1.1497569953977356,4.8268111479419433e-20,12.75,1.2706353039700447e-30
1.232846739442066,1.1084156731274656e-19,12.75,8.325135499245097e-29
1.3219411484660293,2.4178214272475934e-19,12.75,3.27730047510092e-27
1.4174741629268055,5.026706364814281e-19,12.75,8.278405152764675e-26
1.5199110829529339,9.991715431161111e-19,12.75,1.4206265579677134e-24
1.6297508346206444,1.9044129536530604e-18,12.75,1.7404131183808e-23
1.7475284000076838,3.4900214227405054e-18,12.75,1.5891692953023828e-22
1.8738174228603839,6.165130561606434e-18,12.75,1.1227534245829407e-21
2.009233002565047,1.0522778727228598e-17,12.75,6.340378244861365e-21
2.1544346900318843,1.7392013063797723e-17,12.75,2.943958681864979e-20
2.31012970008316,2.789286152086519e-17,12.75,1.1518450808343591e-19
2.4770763559917115,4.349029171431494e-17,12.75,3.8793844534232933e-19
2.656087782946687,6.604251794298187e-17,12.75,1.145728713878229e-18
2.848035868435802,9.783868666637806e-17,12.75,3.0153523756254042e-18
3.0538555088334154,1.4162114989086544e-16,12.75,7.171370664242121e-18
3.2745491628777286,2.0058823628345876e-16,12.75,1.5600940769223523e-17
3.511191734215131,2.7837458949651627e-16,12.75,3.13742753702319e-17
3.7649358067924674,3.7900763971786957e-16,12.75,5.886626746571553e-17
4.037017258596556,5.068404465576726e-16,12.75,1.0387491670267585e-16
4.328761281083059,6.664628243693968e-16,12.75,1.7359726940625667e-16
4.641588833612779,8.625941713281617e-16,12.75,2.7644868217070794e-16
4.977023564332112,1.0999626379402636e-15,12.75,4.217385723634585e-16
5.3366992312063095,1.3831760990324927e-15,12.75,6.192381910098225e-16
5.722367659350217,1.716590793495871e-15,12.75,8.786889401481104e-16
6.1359072734131725,2.1041834719811906e-15,12.75,1.2093024484154994e-15
6.5793322465756825,2.54943248705894e-15,12.75,1.6192978806026559e-15
7.054802310718645,3.0552125441479795e-15,12.75,2.1155110467164333e-15
7.56463327554629,3.6237068924930415e-15,12.75,2.7030971234969823e-15
8.111308307896872,4.256339666614625e-15,12.75,3.385336751484056e-15
8.697490026177835,4.953729978580842e-15,12.75,4.163545328932791e-15
9.326033468832199,5.71566828720867e-15,12.75,5.037077826005215e-15
10.0,6.5411145929022684e-15,12.75,6.003416104958347e-15
10.722672220103231,7.428217169363852e-15,12.75,7.058322263291149e-15
11.497569953977356,8.37434987134623e-15,12.75,8.196039930918569e-15
12.32846739442066,9.376165560785617e-15,12.75,9.40952582749854e-15
13.219411484660288,1.0429662869223315e-14,12.75,1.0690695916109809e-14
14.174741629268048,1.153026335025137e-14,12.75,1.2030673408799583e-14
15.199110829529332,1.2672896053530592e-14,12.75,1.3420028867561322e-14
16.297508346206453,1.385208664994655e-14,12.75,1.4849005257925366e-14
17.475284000076847,1.5062048432289905e-14,12.75,1.6307723021238264e-14
18.73817422860385,1.629677278373667e-14,12.75,1.7786362131019334e-14
20.09233002565048,1.755011702419185e-14,12.75,1.9275319685276095e-14
21.544346900318846,1.881588789045432e-14,12.75,2.0765342790158684e-14
23.101297000831604,2.0087919260564634e-14,12.75,2.2247637295615927e-14
24.770763559917114,2.136014307906311e-14,12.75,2.3713953404121993e-14
26.560877829466868,2.2626652765379833e-14,12.75,2.5156649369895958e-14
28.48035868435802,2.3881758683400054e-14,12.75,2.6568734593507143e-14
30.538555088334157,2.512003551142649e-14,12.75,2.7943893668511183e-14
32.74549162877728,2.633636157641448e-14,12.75,2.9276493564823275e-14
35.11191734215131,2.752595040455711e-14,12.75,3.05615769832129e-14
37.64935806792467,2.868437489271114e-14,12.75,3.179484545626728e-14
40.37017258596554,2.980758462171334e-14,12.75,3.2972635543049773e-14
43.28761281083057,3.089191691116049e-14,12.75,3.409189053294332e-14
46.41588833612782,3.193410224947172e-14,12.75,3.5150128968324334e-14
49.770235643321136,3.2931264709176933e-14,12.75,3.614541052942368e-14
53.366992312063125,3.3880917848272155e-14,12.75,3.707629956826247e-14
57.223676593502205,3.478095635800262e-14,12.75,3.794182672839567e-14
61.35907273413176,3.562964328127522e-14,12.75,3.874144945421731e-14
65.79332246575683,3.642559193020514e-14,12.75,3.9475012577445244e-14
70.54802310718645,3.716774065805731e-14,12.75,4.014271040409997e-14
75.64633275546291,3.7855317485882775e-14,12.75,4.074505175583411e-14
81.11308307896873,3.848779052077539e-14,12.75,4.1282829246593574e-14
86.97490026177834,3.9064799594461843e-14,12.75,4.1757093571140214e-14
93.26033468832199,3.9586065169568813e-14,12.75,4.2169132478629455e-14
100.0,4.0051272799446114e-14,12.75,4.25204524064554e-14
