Te,rate,energy,Kdruyv
9.326033468832199,3.4855382344954536e-14,12.13,3.2041117773799597e-14
10.0,3.9582894874977187e-14,12.13,3.74545809051245e-14
10.722672220103231,4.46615307657301e-14,12.13,4.3299780454283826e-14
11.497569953977356,5.0087277201706056e-14,12.13,4.955700531952691e-14
12.32846739442066,5.585438746507777e-14,12.13,5.620460056833293e-14
13.219411484660288,6.195563120888247e-14,12.13,6.321983925476624e-14
14.174741629268048,6.838251051754821e-14,12.13,7.05796209672975e-14
15.199110829529332,7.512542041004915e-14,12.13,7.826105055407501e-14
16.297508346206453,8.217373736113995e-14,12.13,8.624199397358861e-14
17.475284000076847,8.951582694682515e-14,12.13,9.450169787916856e-14
18.73817422860385,9.713897114503635e-14,12.13,1.030214813445577e-13
20.09233002565048,1.0502922594207131e-13,12.13,1.1178538313152664e-13
21.544346900318846,1.1317122924241327e-13,12.13,1.2078053135810552e-13
23.101297000831604,1.2154798621252536e-13,12.13,1.2999696004515656e-13
24.770763559917114,1.301406629885368e-13,12.13,1.3942666906793143e-13
26.560877829466868,1.3892841957011678e-13,12.13,1.4906190030617626e-13
28.48035868435802,1.478883087823347e-13,12.13,1.5889282579525662e-13
30.538555088334157,1.569952610965573e-13,12.13,1.689050366815916e-13
32.74549162877728,1.6622216599224157e-13,12.13,1.7907732109923333e-13
35.11191734215131,1.7554005076105595e-13,12.13,1.8938019349799946e-13
37.64935806792467,1.8491834851531123e-13,12.13,1.997754935497437e-13
40.37017258596554,1.9432523972737097e-13,12.13,2.102171495683851e-13
43.28761281083057,2.037280465645305e-13,12.13,2.2065296299430125e-13
46.41588833612782,2.1309365679848246e-13,12.13,2.310270836274324e-13
49.770235643321136,2.2238895388199756e-13,12.13,2.4128275434645363e-13
53.366992312063125,2.3158123115264685e-13,12.13,2.5136491593472967e-13
57.223676593502205,2.4063856987803596e-13,12.13,2.6122235226945545e-13
