Te,rate,energy,Kdruyv
0.1,7.541973672004524e-76,13.996,0.0
0.10722672220103231,9.785215085615786e-72,13.996,0.0
0.11497569953977356,6.722260194758374e-68,13.996,0.0
0.12328467394420663,2.552388056622796e-64,13.996,0.0
0.1321941148466029,5.574896275680327e-61,13.996,0.0
0.1417474162926805,7.270896589176984e-58,13.996,0.0
0.1519911082952934,5.862890282864581e-55,13.996,0.0
0.16297508346206444,3.01927419607156e-52,13.996,0.0
0.17475284000076838,1.023543324790411e-49,13.996,0.0
0.1873817422860384,2.349547623129674e-47,13.996,0.0
0.20092330025650468,3.749499624416126e-45,13.996,0.0
0.2154434690031884,4.263251303302791e-43,13.996,0.0
0.23101297000831597,3.533761435722981e-41,13.996,0.0
0.24770763559917108,2.1814393027967455e-39,13.996,0.0
0.26560877829466867,1.0230934795218746e-37,13.996,1.3887926020053e-311
0.2848035868435802,3.713880978108978e-36,13.996,3.124931842196712e-273
0.30538555088334157,1.0617244524287546e-34,13.996,7.162511096969142e-240
0.32745491628777285,2.429351142031944e-33,13.996,7.4893245591720035e-211
0.3511191734215131,4.5166188372170736e-32,13.996,1.3163005331486516e-185
0.3764935806792468,6.919734027219991e-31,13.996,1.2087303322199632e-163
0.40370172585965547,8.851437335339876e-30,13.996,1.554544369481729e-144
0.43287612810830584,9.569674542435348e-29,13.996,6.599186530569434e-128
0.464158883361278,8.844851496519269e-28,13.996,1.9484103219801886e-113
0.49770235643321115,7.063327834856877e-27,13.996,7.648783694808218e-101
0.533669923120631,4.9221604143768574e-26,13.996,7.012993503025174e-90
0.5722367659350217,3.020921468684556e-25,13.996,2.4510602036852927e-80
0.6135907273413173,1.6470132695430512e-24,13.996,4.999465159312904e-72
0.6579332246575681,8.041011740032366e-24,13.996,8.61905659907715e-65
0.7054802310718644,3.541803156874483e-23,13.996,1.7331334514273284e-58
0.7564633275546289,1.4172962245140403e-22,13.996,5.378644667247634e-53
0.8111308307896873,5.186026799001395e-22,13.996,3.286701273647048e-48
0.8697490026177834,1.7456986346977758e-21,13.996,4.887515076031834e-44
0.9326033468832199,5.436342213656919e-21,13.996,2.126503687310428e-40
1.0,1.5744263209411175e-20,13.996,3.17749131402214e-37
1.072267222010323,4.2612296294695656e-20,13.996,1.87445083702733e-34
1.1497569953977356,1.0827254990007327e-19,13.996,4.928228908413941e-32
1.232846739442066,2.5936497649614975e-19,13.996,6.417158744800133e-30
1.3219411484660293,5.880671752851479e-19,13.996,4.536088268057722e-28
1.4174741629268055,1.266664255938137e-18,13.996,1.885274527864926e-26
1.5199110829529339,2.600775127364203e-18,13.996,4.938259968836503e-25
1.6297508346206444,5.106666966081293e-18,13.996,8.659538738674771e-24
1.7475284000076838,9.617416295309899e-18,13.996,1.0713179687025681e-22
1.8738174228603839,1.7420896902035175e-17,13.996,9.786562934682047e-22
2.009233002565047,3.0429661876001097e-17,13.996,6.867552710001436e-21
2.1544346900318843,5.137894404520974e-17,13.996,3.831131358781438e-20
2.31012970008316,8.404465601844102e-17,13.996,1.7503046230690329e-19
2.4770763559917115,1.3346901580334768e-16,13.996,6.719591309375728e-19
2.656087782946687,2.061778948169716e-16,13.996,2.2166370461249146e-18
2.848035868435802,3.1037175300427345e-16,13.996,6.405397022171882e-18
3.0538555088334154,4.560714961730854e-16,13.996,1.64871855192042e-17
3.2745491628777286,6.552019443609856e-16,13.996,3.8350522915355865e-17
3.511191734215131,9.215987782912072e-16,13.996,8.163139492191873e-17
3.7649358067924674,1.270929557025734e-15,13.996,1.6073898857864078e-16
4.037017258596556,1.720525223854309e-15,13.996,2.9557145879922667e-16
4.328761281083059,2.2891248715425918e-15,13.996,5.117397030133654e-16
4.641588833612779,2.996542795989619e-15,13.996,8.402152623404976e-16
4.977023564332112,3.863272405937385e-15,13.996,1.3164298131813506e-15
5.3366992312063095,4.9100458204870255e-15,13.996,1.9789398926156815e-15
5.722367659350217,6.157370554596236e-15,13.996,2.8678119835909635e-15
6.1359072734131725,7.625065337215816e-15,13.996,4.022883892969787e-15
6.5793322465756825,9.331815831321744e-15,13.996,5.482037218326748e-15
7.054802310718645,1.129476807251089e-14,13.996,7.279591979049783e-15
7.56463327554629,1.3529173260042312e-14,13.996,9.444918510409097e-15
8.111308307896872,1.604809269998213e-14,13.996,1.2001352933864529e-14
8.697490026177835,1.8862166828135023e-14,13.996,1.4965492689639428e-14
9.326033468832199,2.1979447879725416e-14,13.996,1.8346926996941485e-14
10.0,2.5405292327902674e-14,13.996,2.2148416484702936e-14
10.722672220103231,2.9142306900542106e-14,13.996,2.6366478340939157e-14
11.497569953977356,3.3190340830262443e-14,13.996,3.09922707013846e-14
12.32846739442066,3.754651686306786e-14,13.996,3.6012622278399184e-14
13.219411484660288,4.2205294206939545e-14,13.996,4.141103850139383e-14
14.174741629268048,4.7158557753587904e-14,13.996,4.716854086092832e-14
15.199110829529332,5.239572926481658e-14,13.996,5.3264253970169486e-14
16.297508346206453,5.790389752706449e-14,13.996,5.967572632591144e-14
17.475284000076847,6.366796555293583e-14,13.996,6.637903433245088e-14
18.73817422860385,6.967081363138875e-14,13.996,7.334875798233007e-14
20.09233002565048,7.589347736153132e-14,13.996,8.055792322366074e-14
21.544346900318846,8.2315339782041e-14,13.996,8.797798447703675e-14
23.101297000831604,8.891433641422326e-14,13.996,9.5578884887086e-14
24.770763559917114,9.566717158180566e-14,13.996,1.0332919945279268e-13
26.560877829466868,1.0254954386140926e-13,13.996,1.1119634984934409e-13
28.48035868435802,1.0953637803595214e-13,13.996,1.1914688032140996e-13
