Te,rate,energy,Kdruyv
49.770235643321136,2.187462801738351e-14,8.315,2.3432983060152102e-14
53.366992312063125,2.2210092272007204e-14,8.315,2.371377399628221e-14
57.223676593502205,2.2515542667243472e-14,8.315,2.396060665858477e-14
61.35907273413176,2.279106991483249e-14,8.315,2.4174278744373946e-14
65.79332246575683,2.303686169091059e-14,8.315,2.4355632936824823e-14
70.54802310718645,2.3253178705382525e-14,8.315,2.450555717969013e-14
75.64633275546291,2.3440323956343996e-14,8.315,2.4624987148548127e-14
81.11308307896873,2.3598602883267068e-14,8.315,2.4714901160932684e-14
86.97490026177834,2.372827276976011e-14,8.315,2.4776302054786774e-14
93.26033468832199,2.382948130454344e-14,8.315,2.4810188828565484e-14
100.0,2.390219665228532e-14,8.315,2.4817528832906416e-14
