Te,rate,energy,Kdruyv
0.1,2.9105802425838413e-67,11.7,0.0
0.10722672220103231,8.294323687202223e-64,11.7,0.0
0.11497569953977356,1.3933359159221246e-60,11.7,0.0
0.12328467394420663,1.4296801099620196e-57,11.7,0.0
0.1321941148466029,9.261673118539908e-55,11.7,0.0
0.1417474162926805,3.906362718585801e-52,11.7,0.0
0.1519911082952934,1.1039141672262873e-49,11.7,0.0
0.16297508346206444,2.146732343607133e-47,11.7,0.0
0.17475284000076838,2.9452292543637764e-45,11.7,0.0
0.1873817422860384,2.91780166043784e-43,11.7,0.0
0.20092330025650468,2.1331266595220038e-41,11.7,0.0
0.2154434690031884,1.1743859688295047e-39,11.7,0.0
0.23101297000831597,4.962167100484139e-38,11.7,9.6715638122346e-291
0.24770763559917108,1.6379257285227654e-36,11.7,2.7461697822368697e-255
0.26560877829466867,4.2941137618667066e-35,11.7,1.8955267201888254e-224
0.2848035868435802,9.081005004127405e-34,11.7,1.269752922213763e-197
0.30538555088334157,1.5716626943832175e-32,11.7,2.755102403183283e-174
0.32745491628777285,2.2564220700061217e-31,11.7,5.5256872651140814e-154
0.3511191734215131,2.7214408735392384e-30,11.7,2.5498341450995736e-136
0.3764935806792468,2.790049921033784e-29,11.7,5.982368911659003e-121
0.40370172585965547,2.458292144639347e-28,11.7,1.4218895386097532e-107
0.43287612810830584,1.8806817722688423e-27,11.7,6.234669303907973e-96
0.464158883361278,1.2612671185156772e-26,11.7,8.494307080278397e-86
0.49770235643321115,7.481266096222637e-26,11.7,5.660209455324284e-77
0.533669923120631,3.9574957997058102e-25,11.7,2.7384689225066e-69
0.5722367659350217,1.8814648846148227e-24,11.7,1.3573580889972681e-62
0.6135907273413173,8.096983648032936e-24,11.7,9.305996494818437e-57
0.6579332246575681,3.175461387364709e-23,11.7,1.1462461280076362e-51
0.7054802310718644,1.1419581958830322e-22,11.7,3.183687527383771e-47
0.7564633275546289,3.78764297991539e-22,11.7,2.4275735779643253e-43
0.8111308307896873,1.1649421248063611e-21,11.7,6.021622800114119e-40
0.8697490026177834,3.3391412175620023e-21,11.7,5.623341505774465e-37
0.9326033468832199,8.96165194620754e-21,11.7,2.2420704468705522e-34
1.0,2.2617871260182923e-20,11.7,4.254888979740691e-32
1.072267222010323,5.389928791142507e-20,11.7,4.2238845460334056e-30
1.1497569953977356,1.217357854642911e-19,11.7,2.381804542991589e-28
1.232846739442066,2.6150579859856647e-19,11.7,8.2000357651716e-27
1.3219411484660293,5.360331655716235e-19,11.7,1.8362748368283487e-25
1.4174741629268055,1.0516510412007285e-18,11.7,2.8273411706775294e-24
1.5199110829529339,1.9804023897966645e-18,11.7,3.142133888219102e-23
1.6297508346206444,3.589097245148118e-18,11.7,2.629458954000127e-22
1.7475284000076838,6.275338284117845e-18,11.7,1.7190445396081615e-21
1.8738174228603839,1.0609787328964831e-17,11.7,9.064406654007954e-21
2.009233002565047,1.7382958938700495e-17,11.7,3.96280124693293e-20
2.1544346900318843,2.765382065320115e-17,11.7,1.4710295756107545e-19
2.31012970008316,4.279660394700286e-17,11.7,4.732903292611124e-19
2.4770763559917115,6.454163302610589e-17,11.7,1.3434872773542885e-18
2.656087782946687,9.500577620424995e-17,11.7,3.4166968225264443e-18
2.848035868435802,1.3670837946022087e-16,11.7,7.88893326673484e-18
3.0538555088334154,1.9256925236675642e-16,11.7,1.6729167220616404e-17
3.2745491628777286,2.658863781982186e-16,11.7,3.2909568329557844e-17
3.511191734215131,3.602923968390706e-16,11.7,6.058208793271802e-17
3.7649358067924674,4.796904137043312e-16,11.7,1.0515645058240986e-16
4.037017258596556,6.281711638704085e-16,11.7,1.7324969002352384e-16
4.328761281083059,8.099148641319634e-16,11.7,2.7249963224490616e-16
